EmployeeId,BusinessTravel,EducationField,JobRole,MaritalStatus,OverTime,MonthlyIncome,TotalWorkingYears,YearsAtCompany,YearsWithCurrManager,Age,JobSatisfaction,EnvironmentSatisfaction,NumCompaniesWorked,YearsSinceLastPromotion,Attrition,Attrition (Actual),PredictedAttrition,Probability
1311,Travel_Rarely,Medical,Laboratory Technician,Single,No,2206,10,10,8,30,3,4,1,1,0,0,0,0.0209
1312,Travel_Rarely,Medical,Sales Representative,Single,No,1081,1,1,0,30,4,2,1,0,0,0,0,0.0705
1313,Non-Travel,Medical,Sales Representative,Single,No,2610,3,3,2,21,4,1,1,2,0,0,0,0.1103
1315,Travel_Rarely,Life Sciences,Laboratory Technician,Married,Yes,2213,10,7,7,40,3,4,3,1,0,0,0,0.2308
1316,Travel_Rarely,Marketing,Sales Executive,Married,No,5468,13,12,7,31,4,1,1,5,0,0,1,0.6182
1317,Travel_Rarely,Medical,Healthcare Representative,Married,No,11103,30,10,1,56,4,3,7,1,0,0,1,0.5596
1318,Travel_Frequently,Medical,Research Scientist,Divorced,Yes,2342,6,5,3,44,2,3,1,2,0,0,0,0.0845
1319,Travel_Rarely,Life Sciences,Research Director,Married,No,19081,25,4,3,46,2,4,5,0,0,0,0,0.0479
1320,Travel_Rarely,Medical,Laboratory Technician,Married,Yes,2741,15,7,7,40,4,3,8,3,0,0,0,0.2806
1321,Travel_Rarely,Medical,Human Resources,Divorced,Yes,5021,16,4,2,46,2,2,8,0,0,0,0,0.1518
1322,Travel_Rarely,Marketing,Sales Executive,Single,No,4312,16,15,8,35,1,3,0,2,0,0,0,0.0719
1323,Travel_Frequently,Medical,Research Director,Single,No,13499,20,18,13,40,3,2,9,2,0,0,0,0.0384
1324,Non-Travel,Life Sciences,Research Director,Married,No,11713,10,8,5,36,1,1,9,0,0,0,0,0.0101
1325,Travel_Rarely,Medical,Research Scientist,Single,Yes,4081,20,20,8,43,3,1,1,1,0,0,0,0.1968
1326,Travel_Frequently,Marketing,Sales Representative,Divorced,No,2789,2,2,2,31,2,4,1,2,0,0,0,0.103
1327,Travel_Rarely,Human Resources,Human Resources,Married,No,2143,8,5,4,36,2,3,4,0,0,0,0,0.0368
1328,Travel_Rarely,Technical Degree,Manufacturing Director,Divorced,Yes,10252,17,7,7,36,1,3,2,7,0,0,0,0.1592
1329,Travel_Rarely,Technical Degree,Sales Representative,Single,No,6632,9,8,1,45,3,2,0,3,0,0,0,0.1181
1330,Non-Travel,Medical,Research Scientist,Divorced,Yes,2566,1,1,1,27,3,3,1,0,0,0,0,0.1929
1331,Travel_Rarely,Life Sciences,Research Director,Single,No,19537,23,20,15,51,3,1,7,15,0,0,0,0.4586
1332,Travel_Frequently,Marketing,Sales Executive,Married,No,7525,30,15,12,53,2,3,2,6,0,0,0,0.4005
1334,Travel_Rarely,Medical,Research Scientist,Single,No,2559,6,6,1,35,1,3,1,1,0,0,0,0.1198
1335,Travel_Rarely,Life Sciences,Laboratory Technician,Married,No,2099,6,5,4,27,1,2,0,1,0,0,0,0.0145
1336,Travel_Rarely,Medical,Laboratory Technician,Divorced,No,3816,5,5,4,27,2,4,1,0,0,0,0,0.0115
1337,Travel_Rarely,Life Sciences,Manufacturing Director,Married,No,5957,13,11,9,34,1,4,6,5,0,0,0,0.1838
1338,Travel_Frequently,Life Sciences,Manufacturing Director,Married,No,5321,10,8,7,38,3,1,2,7,0,0,0,0.1339
1339,Travel_Rarely,Other,Sales Executive,Married,No,4999,4,3,2,24,3,1,0,0,0,0,0,0.0171
1340,Travel_Rarely,Life Sciences,Research Director,Married,No,16328,24,20,17,44,1,4,3,14,0,0,0,0.3695
1341,Travel_Rarely,Life Sciences,Research Director,Married,No,17603,14,14,11,43,3,3,1,6,0,0,1,0.5588
1342,Travel_Frequently,Life Sciences,Research Scientist,Divorced,No,2610,4,4,3,38,3,4,1,0,0,0,0,0.0102
1343,Travel_Rarely,Life Sciences,Sales Executive,Single,Yes,8564,11,0,0,33,1,1,2,0,0,0,1,0.8445
1344,Non-Travel,Medical,Sales Executive,Single,No,6151,19,19,9,41,2,3,1,11,0,0,0,0.356
1345,Travel_Rarely,Technical Degree,Manager,Married,Yes,16872,28,7,7,46,2,3,3,7,0,0,0,0.2282
1346,Travel_Rarely,Medical,Laboratory Technician,Married,No,4841,4,1,0,42,2,3,4,0,0,0,0,0.166
1347,Travel_Rarely,Technical Degree,Sales Executive,Single,No,6577,6,5,4,30,3,2,0,4,0,0,0,0.3212
1348,Travel_Rarely,Medical,Research Director,Divorced,No,19627,23,2,2,46,4,4,9,2,0,0,0,0.0411
1349,Travel_Rarely,Other,Research Scientist,Married,Yes,6962,15,1,0,36,2,4,4,0,0,0,1,0.713
1350,Travel_Rarely,Medical,Healthcare Representative,Single,No,6811,9,7,7,27,1,4,8,0,0,0,0,0.0142
1351,Travel_Frequently,Life Sciences,Research Scientist,Single,Yes,4998,10,8,7,32,3,4,4,0,0,0,0,0.2867
1352,Travel_Rarely,Medical,Research Scientist,Single,No,3117,3,2,2,21,4,3,1,2,0,0,0,0.0821
1353,Travel_Rarely,Life Sciences,Manager,Single,Yes,13591,16,1,0,41,4,4,3,0,0,0,1,0.5081
1355,Travel_Frequently,Other,Research Scientist,Divorced,No,2996,10,4,3,34,1,4,5,1,0,0,0,0.0196
1356,Travel_Frequently,Life Sciences,Laboratory Technician,Married,No,3688,4,1,0,36,4,3,4,0,0,0,0,0.0299
1357,Travel_Frequently,Marketing,Sales Representative,Married,No,2231,6,4,2,34,3,3,6,1,0,0,0,0.062
1358,Travel_Rarely,Medical,Healthcare Representative,Married,Yes,5811,15,1,0,38,4,2,3,1,0,0,1,0.6516
1360,Travel_Frequently,Medical,Laboratory Technician,Single,No,2440,4,4,3,38,2,4,1,3,0,0,0,0.0207
1361,Travel_Rarely,Technical Degree,Laboratory Technician,Single,No,2559,7,1,0,48,2,4,5,0,0,0,0,0.019
1362,Travel_Rarely,Medical,Manufacturing Director,Divorced,No,4450,5,4,3,53,1,4,1,1,0,0,0,0.0127
1363,Travel_Rarely,Life Sciences,Sales Executive,Married,Yes,6120,8,5,4,39,4,1,3,1,0,0,0,0.3541
1364,Travel_Rarely,Marketing,Sales Executive,Single,Yes,9907,7,2,2,32,2,3,7,2,0,0,1,0.7453
1365,Travel_Frequently,Life Sciences,Laboratory Technician,Married,No,5346,11,7,7,34,1,4,4,0,0,0,0,0.0055
1366,Travel_Frequently,Medical,Research Scientist,Divorced,Yes,2133,20,20,7,38,2,4,1,0,0,0,0,0.055
1367,Travel_Rarely,Life Sciences,Research Scientist,Married,No,5484,9,2,1,34,4,2,9,2,0,0,0,0.4051
1368,Travel_Rarely,Life Sciences,Sales Executive,Divorced,No,10793,13,13,9,31,4,1,1,9,0,0,0,0.2247
1369,Travel_Frequently,Life Sciences,Sales Executive,Single,No,5071,8,6,0,27,4,4,3,0,0,0,0,0.0225
1370,Travel_Rarely,Marketing,Sales Executive,Divorced,Yes,10761,18,5,2,45,1,4,4,0,0,0,0,0.1662
1371,Travel_Frequently,Life Sciences,Laboratory Technician,Married,No,2794,5,5,3,32,2,2,1,0,0,0,0,0.0077
1372,Travel_Rarely,Life Sciences,Manufacturing Director,Single,No,7260,37,6,2,56,4,4,4,0,0,0,0,0.0106
1373,Travel_Rarely,Medical,Manufacturing Director,Married,No,6132,10,1,0,51,3,2,2,0,0,0,0,0.1637
1374,Travel_Rarely,Medical,Research Director,Married,No,17639,30,4,3,50,3,3,5,0,0,0,0,0.0759
1375,Travel_Rarely,Medical,Manufacturing Director,Divorced,No,7655,10,9,7,28,2,4,0,1,0,0,0,0.0171
1378,Travel_Rarely,Medical,Manufacturing Director,Single,No,5003,8,2,1,41,3,4,6,2,0,0,0,0.0602
1381,Travel_Rarely,Life Sciences,Manufacturing Director,Married,No,6883,17,7,7,35,3,4,2,0,0,0,0,0.0202
1382,Travel_Rarely,Medical,Laboratory Technician,Married,No,3196,6,6,3,28,1,4,1,3,0,0,0,0.0859
1383,Travel_Rarely,Medical,Sales Executive,Single,No,6500,9,8,7,27,3,1,0,0,0,0,0,0.0519
1384,Travel_Rarely,Medical,Research Scientist,Single,No,2045,5,4,1,27,4,1,0,1,0,0,0,0.1873
1385,Travel_Frequently,Medical,Sales Representative,Single,No,2976,5,0,0,47,3,2,3,0,0,0,0,0.0382
1386,Travel_Rarely,Medical,Research Scientist,Married,No,3517,5,3,2,27,3,2,7,0,0,0,0,0.0654
1387,Non-Travel,Medical,Laboratory Technician,Married,No,2042,17,3,2,44,2,2,4,1,0,0,0,0.0243
1388,Non-Travel,Marketing,Sales Executive,Single,No,5147,13,11,7,33,2,4,8,1,0,0,0,0.0499
1389,Travel_Rarely,Medical,Research Scientist,Married,No,2756,8,8,6,33,2,4,1,1,0,0,0,0.1328
1390,Travel_Rarely,Life Sciences,Manufacturing Director,Married,No,6549,8,8,7,28,2,3,1,1,0,0,0,0.0297
1391,Travel_Rarely,Life Sciences,Manufacturing Director,Divorced,No,10274,15,7,4,35,2,3,2,6,0,0,0,0.0828
1392,Travel_Rarely,Life Sciences,Sales Representative,Married,No,2430,6,5,2,35,3,2,0,4,0,0,0,0.3209
1393,Travel_Rarely,Life Sciences,Manager,Divorced,No,15972,29,3,2,47,2,2,6,1,0,0,0,0.0094
1394,Travel_Rarely,Other,Research Director,Married,Yes,13245,17,0,0,45,1,4,4,0,0,0,1,0.6883
1395,Travel_Rarely,Medical,Healthcare Representative,Divorced,Yes,10388,16,16,1,35,3,3,1,10,0,0,0,0.2312
1396,Travel_Rarely,Medical,Manager,Single,No,11631,14,11,8,34,1,3,2,5,0,0,0,0.1059
1397,Non-Travel,Life Sciences,Laboratory Technician,Married,No,2810,5,5,2,36,2,1,1,0,0,0,0,0.0075
1398,Travel_Rarely,Medical,Sales Executive,Married,Yes,4162,5,5,3,24,3,4,1,0,0,0,0,0.1162
1399,Travel_Rarely,Medical,Laboratory Technician,Married,No,2028,14,14,13,33,2,2,1,2,0,0,0,0.1283
1401,Travel_Rarely,Marketing,Sales Executive,Married,Yes,4078,4,3,2,32,2,3,0,1,0,0,0,0.0793
1402,Travel_Rarely,Medical,Research Scientist,Divorced,No,2645,6,5,4,43,3,4,1,1,0,0,0,0.0534
1403,Travel_Rarely,Medical,Laboratory Technician,Divorced,No,2661,3,2,2,34,4,2,0,1,0,0,0,0.0087
1404,Travel_Rarely,Other,Healthcare Representative,Single,No,4107,8,4,1,37,2,4,3,0,0,0,0,0.0425
1405,Travel_Rarely,Life Sciences,Manufacturing Director,Married,No,6162,14,14,8,32,3,3,1,6,0,0,0,0.2881
1406,Travel_Rarely,Human Resources,Human Resources,Married,No,6410,9,2,0,31,1,1,3,1,0,0,0,0.154
1407,Non-Travel,Life Sciences,Sales Executive,Divorced,Yes,5368,7,6,2,33,4,3,1,1,0,0,0,0.0418
1408,Travel_Rarely,Medical,Sales Executive,Married,No,8237,11,7,6,39,3,4,2,7,0,0,1,0.6503
1409,Travel_Rarely,Marketing,Sales Executive,Single,No,4507,8,5,4,49,4,4,3,0,0,0,0,0.0446
1410,Non-Travel,Life Sciences,Healthcare Representative,Divorced,No,4000,6,6,5,25,1,2,1,1,0,0,0,0.0039
1411,Travel_Rarely,Medical,Sales Executive,Divorced,Yes,5209,11,11,7,30,2,3,1,2,0,0,0,0.058
1412,Travel_Rarely,Technical Degree,Sales Representative,Married,Yes,2308,12,11,7,34,3,2,0,5,0,0,0,0.0488
1413,Travel_Rarely,Medical,Manufacturing Director,Married,No,5295,7,5,0,39,2,4,4,1,0,0,0,0.4437
1415,Travel_Rarely,Life Sciences,Research Director,Married,No,19665,29,22,9,48,2,4,4,12,0,0,1,0.6023
1416,Travel_Rarely,Technical Degree,Manufacturing Director,Married,No,10903,16,13,8,35,2,4,3,4,0,0,0,0.4413
1417,Travel_Rarely,Marketing,Sales Executive,Single,No,9241,10,10,7,41,3,4,1,8,0,0,0,0.4378
1418,Travel_Rarely,Life Sciences,Healthcare Representative,Divorced,No,7119,9,3,2,33,4,4,4,1,0,0,0,0.0094
1419,Travel_Rarely,Marketing,Sales Executive,Divorced,No,6118,10,10,2,30,3,4,1,1,0,0,0,0.0469
1420,Non-Travel,Life Sciences,Laboratory Technician,Divorced,No,2694,1,1,0,24,2,3,1,0,0,0,0,0.0204
1421,Non-Travel,Life Sciences,Laboratory Technician,Married,No,4447,9,9,8,45,2,3,1,0,0,0,0,0.0151
1422,Travel_Rarely,Life Sciences,Sales Executive,Married,No,8639,6,2,2,25,3,1,2,2,0,0,0,0.0719
1423,Travel_Rarely,Medical,Research Scientist,Single,No,2859,6,6,4,35,3,2,1,0,0,0,0,0.0308
1424,Travel_Rarely,Medical,Research Scientist,Married,No,2259,13,0,0,48,3,4,4,0,0,0,0,0.0931
1425,Travel_Rarely,Medical,Manager,Single,Yes,16437,21,21,7,40,4,3,1,7,0,0,0,0.1259
1426,Travel_Rarely,Other,Manager,Divorced,No,19094,26,14,8,53,3,3,4,4,0,0,0,0.1947
1427,Travel_Rarely,Life Sciences,Sales Representative,Married,No,2329,13,7,2,31,3,2,3,5,0,0,0,0.4945
1428,Non-Travel,Life Sciences,Healthcare Representative,Married,No,4148,15,14,9,35,3,3,1,2,0,0,0,0.0467
1429,Travel_Rarely,Life Sciences,Research Scientist,Divorced,No,2372,2,2,2,58,3,1,1,2,0,0,0,0.0168
1430,Travel_Rarely,Life Sciences,Research Scientist,Divorced,No,4771,10,5,3,38,4,2,2,0,0,0,0,0.0137
1432,Travel_Rarely,Life Sciences,Sales Executive,Single,No,7880,9,8,7,39,3,1,0,0,0,0,0,0.0304
1433,Travel_Rarely,Life Sciences,Research Director,Married,No,12490,16,10,7,51,2,2,5,4,0,0,1,0.6023
1434,Travel_Frequently,Marketing,Sales Executive,Divorced,No,4103,10,9,7,41,1,3,0,1,0,0,0,0.0091
1435,Travel_Frequently,Life Sciences,Research Scientist,Divorced,No,3291,8,7,1,29,2,4,0,1,0,0,0,0.0531
1437,Travel_Rarely,Medical,Laboratory Technician,Married,No,3748,12,12,7,30,2,4,1,1,0,0,0,0.0709
1438,Travel_Frequently,Life Sciences,Research Scientist,Married,No,5130,10,10,7,49,2,3,1,1,0,0,0,0.0174
1439,Travel_Rarely,Life Sciences,Research Scientist,Married,No,2723,1,1,0,51,4,3,1,0,0,0,0,0.1359
1440,Travel_Rarely,Other,Laboratory Technician,Married,No,2127,1,1,0,24,2,4,1,0,0,0,0,0.1737
1442,Travel_Rarely,Life Sciences,Laboratory Technician,Single,No,3212,6,2,2,52,4,3,7,2,0,0,0,0.0227
1443,Travel_Rarely,Life Sciences,Research Scientist,Single,No,6646,17,17,8,35,4,2,1,11,0,0,0,0.2339
1444,Travel_Frequently,Technical Degree,Research Scientist,Single,Yes,3760,6,6,3,24,4,1,1,1,0,0,0,0.1637
1446,Travel_Rarely,Life Sciences,Research Director,Married,Yes,11416,9,8,7,30,1,2,0,1,0,0,0,0.0825
1448,Travel_Frequently,Life Sciences,Healthcare Representative,Married,Yes,10124,24,20,9,42,4,4,2,13,0,0,0,0.0517
1449,Travel_Rarely,Life Sciences,Sales Executive,Single,No,4198,8,3,2,38,2,2,2,1,0,0,0,0.0334
1450,Travel_Rarely,Medical,Research Scientist,Single,No,2311,9,3,2,34,2,4,2,1,0,0,0,0.0447
1451,Travel_Frequently,Medical,Laboratory Technician,Single,No,2838,8,7,7,51,3,2,0,7,0,0,0,0.0864
1452,Travel_Rarely,Medical,Sales Executive,Divorced,Yes,5605,8,8,7,38,1,1,1,7,0,0,0,0.2547
1453,Travel_Rarely,Life Sciences,Research Scientist,Married,Yes,2559,8,8,1,44,1,2,1,7,0,0,1,0.8914
1454,Travel_Frequently,Life Sciences,Research Scientist,Divorced,No,4556,19,5,2,42,3,1,2,0,0,0,0,0.0077
1455,Travel_Rarely,Life Sciences,Healthcare Representative,Single,No,7625,10,9,8,38,4,2,0,1,0,0,0,0.0107
1457,Travel_Rarely,Medical,Manufacturing Director,Married,No,4325,5,5,3,34,2,1,1,1,0,0,0,0.0585
1459,Travel_Rarely,Life Sciences,Research Scientist,Divorced,No,2517,5,5,3,27,3,1,1,0,0,0,0,0.0086
1460,Travel_Rarely,Technical Degree,Research Director,Married,No,13549,16,4,3,54,3,1,9,0,0,0,0,0.0302
1461,Non-Travel,Medical,Manager,Single,No,16885,27,5,1,48,4,1,2,2,0,0,0,0.2091
1462,Travel_Rarely,Life Sciences,Research Scientist,Single,No,3420,6,5,3,44,2,4,1,1,0,0,0,0.0232
1463,Travel_Rarely,Life Sciences,Sales Executive,Single,Yes,7082,21,2,2,41,3,4,3,0,0,0,1,0.7826
1464,Travel_Rarely,Medical,Sales Executive,Single,No,8381,18,14,10,53,1,4,7,8,0,0,0,0.3373
1466,Travel_Rarely,Life Sciences,Manufacturing Director,Single,Yes,7861,10,1,0,38,3,3,4,0,0,0,0,0.4718
1467,Travel_Rarely,Life Sciences,Research Director,Divorced,No,13269,19,14,11,50,1,4,5,1,0,0,0,0.0097
1469,Non-Travel,Life Sciences,Research Scientist,Divorced,No,3544,6,4,0,40,3,3,9,0,0,0,0,0.053
